parent_opeid,opeid,state,school_name,loc_name,addr_verif,lat,lon
683500,683501,TN,DYERSBURG STATE COMMUNITY COLLEGE,DYERSBURG STATE COMMUNITY COLLEGE-JIMMY NAIFEH CENTER AT TIPTON COUNTY,"3149 Highway 51 South, Covington, TN 38019",35.5309255,-89.6857867
683500,683502,TN,DYERSBURG STATE COMMUNITY COLLEGE,DYERSBURG STATE COMMUNITY COLLEGE - GIBSON COUNTY CENTER,"2071 US Highway 45 By-Pass S, Trenton, TN 38382",35.965108,-88.9322901
683500,683500,TN,DYERSBURG STATE COMMUNITY COLLEGE,DYERSBURG STATE COMMUNITY COLLEGE - MAIN CAMPUS,"1510 Lake Road, Dyersburg, TN 38025",36.0483788,-89.3902411
683600,683604,TN,MOTLOW STATE COMMUNITY COLLEGE,MOTLOW STATE COMMUNITY COLLEGE - SMYRNA CAMPUS,"5002 Motlow College Boulevard, Smyrna, TN 37167",35.9985476,-86.5416453
683600,683602,TN,MOTLOW STATE COMMUNITY COLLEGE,MOTLOW STATE COMMUNITY COLLEGE - FAYETTEVILLE CAMPUS,"1802 Winchester Highway, Fayetteville, TN 37334",35.1627652,-86.5146356
683600,,TN,MOTLOW STATE COMMUNITY COLLEGE,MOTLOW STATE COMMUNITY COLLEGE - SPARTA CAMPUS,"603 Roosevelt Drive, Sparta, TN, 38583",35.9424674,-85.4782945
683600,683600,TN,MOTLOW STATE COMMUNITY COLLEGE,MOTLOW STATE COMMUNITY COLLEGE - MAIN CAMPUS,"6015 Ledford Mill Road, Tullahoma, TN 37388",35.3664264,-86.3010242
683600,683601,TN,MOTLOW STATE COMMUNITY COLLEGE,MOTLOW STATE COMMUNITY COLLEGE - MCMINNVILLE CAMPUS,"225 Cadillac Lane, McMinnville, TN 37110",35.702101,-85.7441515
686500,686504,NJ,CAMDEN COUNTY COLLEGE,CAMDEN COUNTY COLLEGE - ROHRER CENTER,"1889 Rt. 70 East, Cherry Hill, NJ 08034",39.9028089,-74.9683468
686500,686500,NJ,CAMDEN COUNTY COLLEGE,CAMDEN COUNTY COLLEGE - BLACKWOOD CAMPUS,"200 College Drive, Blackwood, NJ 08012",39.7841866,-75.0387542
686500,686501,NJ,CAMDEN COUNTY COLLEGE,CAMDEN COUNTY COLLEGE - CAMDEN CAMPUS,"200 North Broadway Avenue, Camden, NJ 08102",39.9466995,-75.1179131
686700,686711,OH,COLUMBUS STATE COMMUNITY COLLEGE,COLUMBUS STATE COMMUNITY COLLEGE - DELAWARE CAMPUS,"5100 Cornerstone Drive, Delaware, OH 43015",40.2258646,-83.0390745
686700,686705,OH,COLUMBUS STATE COMMUNITY COLLEGE,COLUMBUS STATE COMMUNITY COLLEGE - DUBLIN,"6805 Bobcat Way, Dublin, OH 43016",40.1085211,-83.1855824
686700,686712,OH,COLUMBUS STATE COMMUNITY COLLEGE,COLUMBUS STATE COMMUNITY COLLEGE - REYNOLDSBURG,"6699 East Livingston Avenue, Reynoldsburg, OH 43068",39.9429959,-82.8159227
686700,686700,OH,COLUMBUS STATE COMMUNITY COLLEGE,COLUMBUS STATE COMMUNITY COLLEGE- MAIN CAMPUS,"550 East Spring Street, Columbus, OH 43215",39.9687629,-82.9868209
686700,686707,OH,COLUMBUS STATE COMMUNITY COLLEGE,COLUMBUS STATE COMMUNITY COLLEGE - WESTERVILLE REGIONAL LEARNING CENTE,"33 Collegeview Road, Westerville, OH 43082",40.1241812,-82.9445261
686700,686701,OH,COLUMBUS STATE COMMUNITY COLLEGE,COLUMBUS STATE COMMUNITY COLLEGE - AVIATION MAINTENANCE,"Facility (Bolton Field), 5355 Alkire Road, Columbus, OH 43228",39.9092984,-83.1360376
687100,687100,VA,THOMAS NELSON COMMUNITY COLLEGE,THOMAS NELSON COMMUNITY COLLEGE - MAIN CAMPUS,"99 Thomas Nelson Drive, Hampton, VA 23666",37.0634225,-76.4186005
687100,687105,VA,THOMAS NELSON COMMUNITY COLLEGE,THOMAS NELSON COMMUNITY COLLEGE - HISTORIC TRIANGLE CAMPUS,"4601 Opportunity Way, Williamsburg, VA 23188",37.336142,-76.755292
690100,690100,NJ,ROWAN COLLEGE OF SOUTH JERSEY,ROWAN COLLEGE OF SOUTH JERSEY - GLOUCESTER CAMPUS,"1400 Tanyard Road, Sewell, NJ 08080",39.7811108,-75.1230136
690100,690104,NJ,ROWAN COLLEGE OF SOUTH JERSEY,ROWAN COLLEGE OF SOUTH JERSEY - CUMBERLAND CAMPUS,"3322 College Drive, Vineland, NJ 08362",39.4410764,-75.0561725
691100,691102,MD,MONTGOMERY COLLEGE,MONTGOMERY COLLEGE - GERMANTOWN CAMPUS,"20200 Observation Drive, Germantown, MD 20876",39.1849425,-77.2485528
691100,691100,MD,MONTGOMERY COLLEGE,MONTGOMERY COLLEGE - MAIN CAMPUS,"900 Hungerford Drive, Rockville, MD 20850",39.0970291,-77.1539988
691100,691101,MD,MONTGOMERY COLLEGE,MONTGOMERY COLLEGE - TAKOMA PARK/SILVER SPRING CAMPUS,"7600 Takoma Avenue, Takoma Park, MD 20912",38.9851735,-77.0215421
693100,693100,IL,WAUBONSEE COMMUNITY COLLEGE,WAUBONSEE COMMUNITY COLLEGE - SUGAR GROVE,"4S783 IL-47, Sugar Grove, IL 60554",41.7952983,-88.4584655
693100,693102,IL,WAUBONSEE COMMUNITY COLLEGE,WAUBONSEE COMMUNITY COLLEGE - AURORA FOX VALLEY,"2060 Ogden Avenue, Aurora, IL 60504",41.7295074,-88.2670289
693100,693101,IL,WAUBONSEE COMMUNITY COLLEGE,WAUBONSEE COMMUNITY COLLEGE - AURORA DOWNTOWN,"18 S. River Street, Aurora, IL 60506",41.7588581,-88.3168508
693100,693103,IL,WAUBONSEE COMMUNITY COLLEGE,WAUBONSEE COMMUNITY COLLEGE - PLANO,"100 Waubonsee Drive, Plano, IL 60545",41.6643792,-88.5068914
693800,693850,OR,LINN-BENTON COMMUNITY COLLEGE,LINN-BENTON COMMUNITY COLLEGE - ADVANCED TRANSPORTATION TECHNOLOGY CTR,"2000 Oak Street, Lebanon, OR 97355",44.5358653,-122.9371232
693800,693803,OR,LINN-BENTON COMMUNITY COLLEGE,LINN-BENTON COMMUNITY COLLEGE - LEBANON CENTER,"44 Industrial Way, Suite A, Lebanon, OR 97355",44.5483678,-122.9065726
693800,693800,OR,LINN-BENTON COMMUNITY COLLEGE,LINN-BENTON COMMUNITY COLLEGE - MAIN CAMPUS,"6500 Pacific Boulevard Southwest, Albany, OR 97321",44.5876226,-123.1154693
693800,693851,OR,LINN-BENTON COMMUNITY COLLEGE,LINN-BENTON COMMUNITY COLLEGE - HEALTH OCCUPATIONS CENTER,"300 Mullins Drive, Lebanon, OR 97355",44.5491849,-122.9107746
693800,693801,OR,LINN-BENTON COMMUNITY COLLEGE,LINN-BENTON COMMUNITY COLLEGE - BENTON CENTER,"757 Polk Avenue, Corvallis, OR 97330",44.5709557,-123.2628096
693800,693805,OR,LINN-BENTON COMMUNITY COLLEGE,LINN-BENTON COMMUNITY COLLEGE - SWEET HOME CENTER,"1661 Long Street, Sweet Home, OR 97386",44.3970253,-122.7252001
694900,694903,MI,KALAMAZOO VALLEY COMMUNITY COLLEGE,KALAMAZOO VALLEY COMMUNITY COLLEGE - BRONSON HEALTHY LIVING CAMPUS,"418 E. Walnut Street, Kalamazoo, MI 49007",42.2858686,-85.5785152
694900,694901,MI,KALAMAZOO VALLEY COMMUNITY COLLEGE,KALAMAZOO VALLEY COMMUNITY COLLEGE - ARCADIA COMMONS CAMPUS,"202 North Rose Street, Kalamazoo, MI 49003",42.2929018,-85.5842024
694900,694904,MI,KALAMAZOO VALLEY COMMUNITY COLLEGE,KALAMAZOO VALLEY COMMUNITY COLLEGE - KALAMAZOO VALLEY GROVES CAMPUS,"7107 Elm Valley Drive, Kalamazoo, MI 49009",42.233366,-85.6887495
694900,694900,MI,KALAMAZOO VALLEY COMMUNITY COLLEGE,KALAMAZOO VALLEY COMMUNITY COLLEGE - TEXAS TOWNSHIP CAMPUS,"6767 West O Ave, Kalamazoo, MI 49009",42.2272007,-85.6807872
696000,696006,KY,MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE,MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE - ROWAN CAMPUS,"400 Rocky Adkins Tech Drive, Morehead, KY 40351",38.2018258,-83.5506459
696000,,KY,MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE,MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE - LICKING VALLEY CAMPUS,"319 Webster Ave., Cynthiana, KY 41031",38.3821441,-84.2954757
696000,696000,KY,MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE,MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE - MAYSVILLE CAMPUS,"1755 US Highway 68, Maysville, KY 41056",38.5918722,-83.8201433
696000,696005,KY,MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE,MAYSVILLE COMMUNITY AND TECHNICAL COLLEGE - MONTGOMERY CAMPUS,"201 Calk Avenue, Mt. Sterling, KY 40353",38.0502393,-83.9422562
696100,696101,KY,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE - SOUTHWEST CAMPUS,"1000 Community College Drive, Louisville, KY 40272",38.1126578,-85.8442096
696100,696102,KY,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE - CARROLLTON CAMPUS,"1607 US Highway 227, Carrollton, KY 41008",38.6680231,-85.1433584
696100,696103,KY,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE - JEFFERSON TECHNICAL CAMPUS,"727 West Chestnut Street, Louisville, KY 40203",38.2503788,-85.7636206
696100,696108,KY,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE - BULLITT COUNTY,"505 Buffalo Run Road, Shepherdsville, KY 40165",37.9722287,-85.6934822
696100,696100,KY,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE - DOWNTOWN CAMPUS,"109 East Broadway, Louisville, KY 40202",38.2460968,-85.752605
696100,696106,KY,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE,JEFFERSON COMMUNITY AND TECHNICAL COLLEGE - SHELBY COUNTY CAMPUS,"1361 Frankfort Road, Shelbyville, KY 40065",38.2115547,-85.1824413
696200,696208,KY,HAZARD COMMUNITY AND TECHNICAL COLLEGE,HAZARD COMMUNITY AND TECHNICAL COLLEGE - KNOTT COUNTY BRANCH,"58 Education Ln, Hindman, KY 41822",37.3345976,-82.975646
696200,696209,KY,HAZARD COMMUNITY AND TECHNICAL COLLEGE,HAZARD COMMUNITY AND TECHNICAL COLLEGE - LESLIE COUNTY CENTER,"108 Maple Street, Hyden, KY 41749",37.1638627,-83.3765183
696200,696202,KY,HAZARD COMMUNITY AND TECHNICAL COLLEGE,HAZARD COMMUNITY AND TECHNICAL COLLEGE - TECHNICAL CAMPUS,"101 Vo Tech Drive, Hazard, KY 41701",37.2673938,-83.1828524
696200,696200,KY,HAZARD COMMUNITY AND TECHNICAL COLLEGE,HAZARD COMMUNITY AND TECHNICAL COLLEGE - HAZARD CAMPUS,"One Community College Drive, Hazard, KY 41701",37.2330322,-83.175148
696200,696201,KY,HAZARD COMMUNITY AND TECHNICAL COLLEGE,HAZARD COMMUNITY AND TECHNICAL COLLEGE - LEES COLLEGE CAMPUS,"601 Jefferson Avenue, Jackson, KY 41339",37.5544252,-83.3816511
697300,697300,CA,CAvëADA COLLEGE,CAvëADA COLLEGE,"4200 Farm Hill Boulevard, Redwood City, CA 94061",37.4473861,-122.2663635
697700,697703,NV,GREAT BASIN COLLEGE,GREAT BASIN COLLEGE - BATTLE MOUNTAIN CENTER,"835 North 2nd, Battle Mountain, NV 89820",40.6425465,-116.9307591
697700,697710,NV,GREAT BASIN COLLEGE,GREAT BASIN COLLEGE - PAHRUMP VALLEY CENTER,"551 East Calvada Blvd. Pahrump, NV 89048",36.1909117,-116.0054602
697700,697702,NV,GREAT BASIN COLLEGE,GREAT BASIN COLLEGE - ELY CENTER,"2115 Bobcat Drive, Ely, NV 89301",39.2344343,-114.8732994
697700,697700,NV,GREAT BASIN COLLEGE,GREAT BASIN COLLEGE - ELKO MAIN CAMPUS,"1500 College Parkway, Elko, Nevada 89801",40.8414939,-115.7692201
697700,697701,NV,GREAT BASIN COLLEGE,GREAT BASIN COLLEGE - WINNEMUCCA CENTER,"5490 Kluncy Canyon Road, Winnemucca, NV 89445",40.9699568,-117.7072114
698200,698200,CT,NAUGATUCK VALLEY COMMUNITY COLLEGE,NAUGATUCK VALLEY COMMUNITY COLLEGE - WATERBURY CAMPUS,"750 Chase Parkway, Waterbury, CT 06708",41.5493886,-73.0711355
698200,698202,CT,NAUGATUCK VALLEY COMMUNITY COLLEGE,NAUGATUCK VALLEY COMMUNITY COLLEGE - DANBURY CAMPUS,"190 Main Street, Danbury, CT 06810",41.3937435,-73.4517824
703100,703101,NC,PAMLICO COMMUNITY COLLEGE,PAMLICO COMMUNITY COLLEGE - COSMETOLOGY BUILDING,"703 Main Street, Bayboro, NC 28515",35.1431134,-76.7810342
703100,703102,NC,PAMLICO COMMUNITY COLLEGE,PAMLICO COMMUNITY COLLEGE - BAYBORO CENTER,"701 Main Street, Bayboro, NC 28515",35.1432288,-76.7807412
703100,703100,NC,PAMLICO COMMUNITY COLLEGE,PAMLICO COMMUNITY COLLEGE - MAIN CAMPUS,"5049 Highway 306 South, Grantsboro, NC 28529",35.068336,-76.8338115
704700,704700,CA,LOS ANGELES SOUTHWEST COLLEGE,LOS ANGELES SOUTHWEST COLLEGE,"1600 West Imperial Highway, Los Angeles, CA 90047",33.9300181,-118.307316
709600,709601,TX,COLLEGE OF THE MAINLAND,COLLEGE OF THE MAINLAND - ALLIED HEALTH CENTER,"150 Parker Ct, League City, TX 77573",29.5020393,-95.1227272
709600,709602,TX,COLLEGE OF THE MAINLAND,COLLEGE OF THE MAINLAND - THE GULF COAST SAFETY INSTITUTE,"320 Delany Road, La Marque, TX 77568",29.3848828,-95.0216186
709600,709603,TX,COLLEGE OF THE MAINLAND,COLLEGE OF THE MAINLAND - THE SALON AT COM (GULFWAY PLAZA),"15009 Delaney Road, La Marque, TX 77568",29.3818376,-95.0208612
709600,709600,TX,COLLEGE OF THE MAINLAND,COLLEGE OF THE MAINLAND - MAIN CAMPUS,"1200 Amburn Road, Texas City, TX 77573",29.3957069,-94.9995583
709600,709604,TX,COLLEGE OF THE MAINLAND,COLLEGE OF THE MAINLAND - LEAGUE CITY,"1411 W. Main St, League City, TX 77573",29.5036301,-95.1095395
709900,709900,VA,VIRGINIA HIGHLANDS COMMUNITY COLLEGE,VIRGINIA HIGHLANDS COMMUNITY COLLEGE,"100 VHCC Drive, Abingdon, VA 24210",36.6994053,-82.001486
710700,710700,NJ,ESSEX COUNTY COLLEGE,ESSEX COUNTY COLLEGE - MAIN CAMPUS,"303 University Avenue, Newark, NJ 07102",40.7383477,-74.1783959
710700,710701,NJ,ESSEX COUNTY COLLEGE,ESSEX COUNTY COLLEGE - WEST ESSEX,"730 Bloomfield Avenue, West Caldwell, NJ 07006",40.8480035,-74.2932124
711000,711000,PA,DELAWARE COUNTY COMMUNITY COLLEGE,DELAWARE COUNTY COMMUNITY COLLEGE - MAIN CAMPUS,"901 Media Line Road, Media, PA 19063",39.9674581,-75.3928612
711000,711007,PA,DELAWARE COUNTY COMMUNITY COLLEGE,DELAWARE COUNTY COMMUNITY COLLEGE - UPPER DARBY CENTER,"1570 Garrett Road, Upper Darby, PA 19082",39.9538769,-75.2744286
711000,711004,PA,DELAWARE COUNTY COMMUNITY COLLEGE,DELAWARE COUNTY COMMUNITY COLLEGE - DOWNINGTOWN CAMPUS,"100 Bond Drive, Downingtown, PA 19335",40.0261355,-75.7455982
711000,711006,PA,DELAWARE COUNTY COMMUNITY COLLEGE,DELAWARE COUNTY COMMUNITY COLLEGE - PENNOCK'S BRIDGE CAMPUS,"280 Pennock's Bridge Road, West Grove, PA 19390",39.8011065,-75.8769829
711000,711001,PA,DELAWARE COUNTY COMMUNITY COLLEGE,DELAWARE COUNTY COMMUNITY COLLEGE - SOUTHEAST CENTER,"2000 Elmwood Avenue, Sharon Hill, PA 19079",39.9071633,-75.2597554
711000,711003,PA,DELAWARE COUNTY COMMUNITY COLLEGE,DELAWARE COUNTY COMMUNITY COLLEGE - EXTON CENTER CAMPUS,"906 Springdale Drive, Exton, PA 19341",40.0293159,-75.5978096
711000,711008,PA,DELAWARE COUNTY COMMUNITY COLLEGE,DELAWARE COUNTY COMMUNITY COLLEGE - BRANDYWINE CENTER,"443 Boot Road, Dowington, PA 19335",40.0051764,-75.683199
711100,711101,NY,NORTH COUNTRY COMMUNITY COLLEGE,NORTH COUNTRY COMMUNITY COLLEGE - MALONE CAMPUS,"75 William Street, Malone, NY 12953",44.846599,-74.2814829
711100,711100,NY,NORTH COUNTRY COMMUNITY COLLEGE,NORTH COUNTRY COMMUNITY COLLEGE - MAIN CAMPUS,"23 Santanoni Avenue, Saranac Lake, NY 12983",44.3190883,-74.1177449
711100,711102,NY,NORTH COUNTRY COMMUNITY COLLEGE,NORTH COUNTRY COMMUNITY COLLEGE - TICONDEROGA CAMPUS,"11 Hawkeye Trail, Ticonderoga, NY 12883",43.8474902,-73.4200562
711500,711500,CA,MOORPARK COLLEGE,MOORPARK COLLEGE,"7075 Campus Road, Moorpark, CA 93021",34.2996142,-118.8341914
711800,711800,IL,PARKLAND COLLEGE,PARKLAND COLLEGE,"2400 West Bradley Avenue, Champaign, IL 61821",40.1277302,-88.2859108
711900,711900,IL,REND LAKE COLLEGE,REND LAKE COLLEGE - INA MAIN CAMPUS,"468 North Ken Gray Parkway, Ina, IL 62846",38.1316245,-88.9181177
711900,711904,IL,REND LAKE COLLEGE,REND LAKE COLLEGE - MURPHY WALL PINCKNEYVILLE CAMPUS,"5680 State Route 154, Pinckneyville, IL 62274",38.0826372,-89.3356282
712000,712014,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - CAPITOL CENTER,"1300 Des Moines Street, Des Moines, IA 50309",41.5946172,-93.6006503
712000,712010,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - WEST CAMPUS,"5959 West Grand Avenue, West Des Moines, IA 50266",41.5422684,-93.7897887
712000,712000,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE,"2006 South Ankeny Boulevard, Ankeny, IA 50021",41.708024,-93.6130344
712000,712002,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - CARROLL CAMPUS,"906 North Grant Road, Carroll, IA 51401",42.0681822,-94.8587793
712000,712013,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - SOUTHRIDGE,"1111 E. Army Post Road, Des Moines, IA 50315",41.5226252,-93.6030319
712000,712003,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - URBAN CAMPUS,"1100-7th Street, Des Moines, IA 50314",41.5973286,-93.628872
712000,712001,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - BOONE CAMPUS,"1125 Hancock Drive, Boone, IA 50036",42.0468682,-93.875155
712000,712015,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - TECHNOLOGY RESOURCE CENTER,"618 West 8th Street, Carroll, IA 51401",42.070161,-94.874118
712000,712012,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - PERRY VANKIRK CAREER ACADEMY,"1011 2nd Street, Perry, IA 50220",41.8376739,-94.1056104
712000,712011,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - HUNZIKER CENTER,"1420 S. Bell Avenue, Ames, IA 50010",42.0097946,-93.5740725
712000,712008,IA,DES MOINES AREA COMMUNITY COLLEGE,DES MOINES AREA COMMUNITY COLLEGE - NEWTON POLYTECHNIC CAMPUS,"600 North 2nd Avenue West, Newton, IA 50208",41.7010527,-93.0604371
717000,717006,IL,LINCOLN LAND COMMUNITY COLLEGE,LINCOLN LAND COMMUNITY COLLEGE - ABRAHAM LINCOLN CAPITOL AIRPORT,"815 South Airport Drive, Springfield, IL 62707",39.8405551,-89.6656952
717000,717004,IL,LINCOLN LAND COMMUNITY COLLEGE,LINCOLN LAND COMMUNITY COLLEGE - LITCHFIELD,"1 Lincoln Land Drive, Litchfield, IL 62056",39.1714475,-89.680923
717000,717003,IL,LINCOLN LAND COMMUNITY COLLEGE,LINCOLN LAND COMMUNITY COLLEGE - JACKSONVILLE,"#32 Central Park Plaza, Jacksonville, IL 62650",39.7335049,-90.2294684
717000,717000,IL,LINCOLN LAND COMMUNITY COLLEGE,LINCOLN LAND COMMUNITY COLLEGE - MAIN CAMPUS,"5250 Shepherd Road, Springfield, IL 62794",39.7205657,-89.6109529
717000,717013,IL,LINCOLN LAND COMMUNITY COLLEGE,LINCOLN LAND COMMUNITY COLLEGE - BEARDSTOWN,"109 White Pine Lane, Beardstown, IL 62618",39.9957367,-90.4065297
717000,717001,IL,LINCOLN LAND COMMUNITY COLLEGE,LINCOLN LAND COMMUNITY COLLEGE - TAYLORVILLE,"800 South Spresser, Taylorville, IL 62568",39.5419906,-89.3246596
717100,717101,MI,KIRTLAND COMMUNITY COLLEGE,KIRTLAND COMMUNITY COLLEGE - GAYLORD,"60 Livingston Blvd, Gaylord, MI 49735",45.0445491,-84.6724032
717100,717105,MI,KIRTLAND COMMUNITY COLLEGE,KIRTLAND COMMUNITY COLLEGE - ROSCOMMON,"10775 North Saint Helen Road, Roscommon, MI 48653",44.4907235,-84.415379
717100,717100,MI,KIRTLAND COMMUNITY COLLEGE,KIRTLAND COMMUNITY COLLEGE - GRAYLING,"4800 West Four Mile Road, Grayling, MI 49738",44.6016664,-84.7062978
719100,719101,PA,NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE,NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE - MONROE CAMPUS,"2411 Route 715, Tannersville, PA 18372",41.0351454,-75.3253431
719100,719131,PA,NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE,NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE - FOWLER FAMILY SOUTHSIDE CENTER,"511 E. Third Street, Bethlehem, PA 18015",40.6125014,-75.3717513
719100,719100,PA,NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE,NORTHAMPTON COUNTY AREA COMMUNITY COLLEGE - MAIN CAMPUS,"3835 Green Pond Road, Bethlehem, PA 18020",40.6757668,-75.3277121
726000,726000,VA,SOUTHWEST VIRGINIA COMMUNITY COLLEGE,SOUTHWEST VIRGINIA COMMUNITY COLLEGE,"724 Community College Road, Cedar Bluff, VA 24609",37.0052845,-81.7944007
726500,726502,IL,CARL SANDBURG COLLEGE,CARL SANDBURG COLLEGE - CARTHAGE CAMPUS,"305 Sandburg Drive, Carthage, IL 62321",40.4268606,-91.1392751
726500,726503,IL,CARL SANDBURG COLLEGE,CARL SANDBURG COLLEGE - GALESBURG ANNEX,"209 East Main Street, Galesburg, IL 61401",40.9477305,-90.3676636
726500,726500,IL,CARL SANDBURG COLLEGE,CARL SANDBURG COLLEGE - MAIN CAMPUS,"2400 Tom L Wilson Boulevard, Galesburg, IL 61401",40.9825293,-90.4066186
726600,,AZ,PIMA COUNTY COMMUNITY COLLEGE,PIMA COUNTY COMMUNITY COLLEGE - SANTA CRUZ CENTER,"2021 North Grand Ave., Nogales, AZ 85621",31.3685131,-110.9324134
726600,726603,AZ,PIMA COUNTY COMMUNITY COLLEGE,PIMA COUNTY COMMUNITY COLLEGE - EAST CAMPUS,"8181 East Irvington Road, Tucson, AZ 85709",32.1653428,-110.8170975
726600,726602,AZ,PIMA COUNTY COMMUNITY COLLEGE,PIMA COUNTY COMMUNITY COLLEGE - DOWNTOWN CAMPUS,"1255 North Stone Avenue, Tucson, AZ 85709",32.2367515,-110.9728308
726600,726606,AZ,PIMA COUNTY COMMUNITY COLLEGE,PIMA COUNTY COMMUNITY COLLEGE - AVIATION TECHNOLOGY CENTER,"7211 South Park Avenue, Tucson, AZ 85709",32.1205053,-110.9590093
726600,726607,AZ,PIMA COUNTY COMMUNITY COLLEGE,PIMA COUNTY COMMUNITY COLLEGE - DAVIS-MONTHAN AIR FORCE BASE,"5355 East Granite Street, Building 2441, Suite 130, Tucson, AZ 85707",32.1829323,-110.8782029
726600,726600,AZ,PIMA COUNTY COMMUNITY COLLEGE,PIMA COUNTY COMMUNITY COLLEGE - DESERT VISTA CAMPUS,"5901 South Calle Santa Cruz, Tucson, AZ 85709",32.1454129,-110.9896468
726600,726616,AZ,PIMA COUNTY COMMUNITY COLLEGE,PIMA COUNTY COMMUNITY COLLEGE - NORTHWEST CAMPUS,"7600 North Shannon Road, Tucson, AZ 85709",32.3435138,-111.0272379
726600,726617,AZ,PIMA COUNTY COMMUNITY COLLEGE,PIMA COUNTY COMMUNITY COLLEGE - WEST CAMPUS,"2202 West Anklam Road, Tucson, AZ 85709",32.2275762,-111.0165188
727500,727506,OH,EASTERN GATEWAY COMMUNITY COLLEGE,EASTERN GATEWAY COMMUNITY COLLEGE - YOUNGSTOWN CAMPUS,"101 Federal Street, Youngstown, OH 44555",41.0988351,-80.6481258
727500,727500,OH,EASTERN GATEWAY COMMUNITY COLLEGE,EASTERN GATEWAY COMMUNITY COLLEGE - MAIN CAMPUS,"4000 Sunset Boulevard, Steubenville, OH 43952",40.3762371,-80.6723117
728300,,AZ,CENTRAL ARIZONA COLLEGE,CENTRAL ARIZONA COLLEGE - CASA GRANDE CENTER,"1015 E. Florence Blvd., Casa Grande, AZ 85122",32.8792141,-111.7404397
728300,728302,AZ,CENTRAL ARIZONA COLLEGE,CENTRAL ARIZONA COLLEGE - ARAVAIPA CAMPUS,"80440 East Aravaipa Road, Winkelman, AZ 85192",32.8488827,-110.7030836
728300,728301,AZ,CENTRAL ARIZONA COLLEGE,CENTRAL ARIZONA COLLEGE - SUPERSTITION MOUNTAIN CAMPUS,"805 South Idaho Road, Apache Junction, AZ 85119",33.408918,-111.5433833
728300,728300,AZ,CENTRAL ARIZONA COLLEGE,CENTRAL ARIZONA COLLEGE - SIGNAL PEAK CAMPUS,"8470 North Overfield Road, Coolidge, AZ 85128",32.9574404,-111.6521116
728300,728306,AZ,CENTRAL ARIZONA COLLEGE,CENTRAL ARIZONA COLLEGE - MARICOPA CAMPUS,"17945 North Regent Drive, Maricopa, AZ 85138",33.0428494,-112.0048668
728300,728303,AZ,CENTRAL ARIZONA COLLEGE,CENTRAL ARIZONA COLLEGE - SAN TAN CAMPUS,"3736 East Bella Vista Road, San Tan Valley, AZ 85143",33.1657983,-111.5245188
728700,728700,TX,BRAZOSPORT COLLEGE,BRAZOSPORT COLLEGE,"500 College Drive, Lake Jackson, TX 77566",29.0464175,-95.4083653
728900,,WY,CENTRAL WYOMING COLLEGE,CENTRAL WYOMING COLLEGE - DUBOIS CAMPUS,"308 W. Ramshorn, Dubois, WY 82513",43.534006,-109.636121
728900,728902,WY,CENTRAL WYOMING COLLEGE,CENTRAL WYOMING COLLEGE - LANDER CAMPUS,"120 Enterprise Boulevard, Lander, WY 825203105",42.8389358,-108.7152404
